NAMEUNIT	OBJECTID	INSPIREID	NATCODE	CODNUT1	CODNUT2	CODNUT3	CODIGOINE	Shape__Are	Shape__Len	Tavg	mosquito.abundance	GDP.test	eip	rnott.expected	RBM	CODIMUNI	AREAOFI	AREAPOL	CODICOMAR	CODIPROV	VALIDDE	DATAALTA	CODIMUNI.1	AREAOFI.1	AREAPOL.1	CODICOMAR.1	CODIPROV.1	VALIDDE.1	DATAALTA.1	Casos2014	Casos2015	Casos2016	Casos2017	Promedio	CasosPromedio	id	ImportationRisk
El Pla de Santa Maria	2783	ES.IGN.SIGLIM34094343108	34094343108	ES5	ES51	ES514	43108	0.003774400071221	0.307195909371812	23.4980001449585	0.0348157064692025	26492.4041146493	2.77363847846032	0.934749781618503	29021.4829456101	431080	NA	35.0383	1	43	NA	201707262100	431080	NA	35.0383	1	43	NA	201707262100	0	0	0	0	0	0	253	0.000164931174227885
El Pla del Penedès	1934	ES.IGN.SIGLIM34090808164	34090808164	ES5	ES51	ES511	8164	0.00102240672646	0.144387926059264	23.4689998626709	0.0681626729325301	25174.7899466852	2.78008085270464	1.82922413807984	20947.3504359139	81640	NA	9.3895	3	8	NA	201707262100	81640	NA	9.3895	3	8	NA	201707262100	0	0	0	0	0	0	254	6.35681645406223e-05
El Poal	2458	ES.IGN.SIGLIM34092525168	34092525168	ES5	ES51	ES513	25168	0.000957798557131	0.196503719173205	23.9479999542236	0.0527186894829156	30641.750559173	2.67556347670391	1.42536849041769	31058.4363681538	251689	8.86	8.86	27	25	20101215	201707262100	251689	8.86	8.86	27	25	20101215	201707262100	0	0	0	0	0	0	255	0
El Pont d'Armentera	2789	ES.IGN.SIGLIM34094343113	34094343113	ES5	ES51	ES514	43113	0.002320859620014	0.311036721768283	22.2980003356934	0.00871651248042562	27136.9785939518	3.05310764882094	0.229400042364279	26683.351468151	431135	NA	21.6964	1	43	NA	201707262100	431135	NA	21.6964	1	43	NA	201707262100	0	0	0	0	0	0	256	0
El Pont de Bar	2339	ES.IGN.SIGLIM34092525030	34092525030	ES5	ES51	ES513	25030	0.004738677679927	0.341820763535221	15.8746668497721	0.0155413568271415	28182.1999253807	5.1040107489115	0.35327957859677	22043.9392415369	250306	NA	43.5164	4	25	NA	201707262100	250306	NA	43.5164	4	25	NA	201707262100	0	0	0	0	0	0	257	8.29872097644143e-05
El Pont de Suert	2463	ES.IGN.SIGLIM34092525173	34092525173	ES5	ES51	ES513	25173	0.016223382833045	0.896496706883807	16.6742220984565	0.0157370175012218	24630.0410256953	4.78775794603873	0.365900091985223	21095.9331975243	251734	NA	148.3836	5	25	NA	201707262100	251734	NA	148.3836	5	25	NA	201707262100	0	0	0	0	0	0	258	7.67608374103849e-05
El Pont de Vilomara i Rocafort	1951	ES.IGN.SIGLIM34090808182	34090808182	ES5	ES51	ES511	8182	0.002990666613036	0.288020196770381	22.9253336588542	0.0284500588290577	23545.433368574	2.90366376626233	0.75678028564015	28368.4226870754	81825	NA	27.3584	7	8	NA	201707262100	81825	NA	27.3584	7	8	NA	201707262100	0	0	0	0	0	0	259	0
El Port de la Selva	2220	ES.IGN.SIGLIM34091717140	34091717140	ES5	ES51	ES512	17140	0.004555973005674	0.701766460082105	22.8368339538574	0.128728693455989	32736.4115670407	2.92429458387273	3.41918038454258	26301.4726895661	171404	NA	41.3292	2	17	NA	201707262100	171404	NA	41.3292	2	17	NA	201707262100	0	0	0	0	0	0	260	4.64836750925639e-05
El Prat de Llobregat	1939	ES.IGN.SIGLIM34090808169	34090808169	ES5	ES51	ES511	8169	0.003360593360461	0.292540386740964	24.0480003356934	0.379733620541228	26886.1148273253	2.65424427806157	10.2826000013723	16426.8803208671	81691	NA	33.4594	11	8	NA	201707262100	81691	NA	33.4594	11	8	NA	201707262100	0	1	0	0	0,25	1	261	0.000158814969687988
El Rourell	3030	ES.IGN.SIGLIM34094343134	34094343134	ES5	ES51	ES514	43134	0.000245332437798	0.077972870822306	23.9119997024536	0.100886441117359	27560.0428379965	2.68328026031915	2.72618904116282	27206.384594038	431346	NA	2.3157	1	43	NA	201707262100	431346	NA	2.3157	1	43	NA	201707262100	0	0	0	0	0	0	262	0
El Soleràs	2489	ES.IGN.SIGLIM34092525206	34092525206	ES5	ES51	ES513	25206	0.001358590668374	0.211353457323536	23.9299996693929	0.0198524360874206	24503.6454919131	2.67941912452105	0.536607512571676	25398.7486203774	252069	12.62	12.62	18	25	20100311	201707262100	252069	12.62	12.62	18	25	20100311	201707262100	0	0	0	0	0	0	263	6.9140537943495e-05
El Vendrell	3068	ES.IGN.SIGLIM34094343163	34094343163	ES5	ES51	ES514	43163	0.003929396193612	0.28145929010971	23.9725488026937	0.129432277949498	22718.1974784358	2.67031407287496	3.50080551727924	21144.2338376163	431634	NA	36.8765	12	43	NA	201707262100	431634	NA	36.8765	12	43	NA	201707262100	0	0	0	0	0	0	264	0.000107464074196228
El Vilosell	2528	ES.IGN.SIGLIM34092525253	34092525253	ES5	ES51	ES513	25253	0.002028671594953	0.232198218999357	22.5599994659424	0.00565819044720627	29366.2119459889	2.98978070745489	0.149586625743117	27317.2483179986	252537	18.84	18.84	18	25	20091007	201707262100	252537	18.84	18.84	18	25	20091007	201707262100	0	0	0	0	0	0	265	4.76672340050039e-05
Els Alamús	2316	ES.IGN.SIGLIM34092525004	34092525004	ES5	ES51	ES513	25004	0.002199587019418	0.28879010005919	23.8479995727539	0.128823510396895	27170.0812395139	2.69705391362845	3.4776912446769	25625.070606656	250045	NA	20.3222	33	25	NA	201707262100	250045	NA	20.3222	33	25	NA	201707262100	0	0	0	0	0	0	266	4.79852215721152e-05
Els Garidells	2618	ES.IGN.SIGLIM34094343066	34094343066	ES5	ES51	ES514	43066	0.000324660870453	0.079177451706861	23.9869999885559	0.0927949909667114	26716.1472512495	2.66722872030053	2.51041565657674	19136.0638549155	430666	NA	3.0076	1	43	NA	201707262100	430666	NA	3.0076	1	43	NA	201707262100	0	0	0	0	0	0	267	0.000178161555995664
Els Guiamets	2622	ES.IGN.SIGLIM34094343070	34094343070	ES5	ES51	ES514	43070	0.001261022163344	0.190615595026073	24.3239994049072	0.0179891966949601	22567.128985592	2.59628102900569	0.489140634038348	28327.6803165863	430705	NA	11.8906	29	43	NA	201707262100	430705	NA	11.8906	29	43	NA	201707262100	0	0	0	0	0	0	268	6.1989612387604e-05
Els Hostalets de Pierola	1932	ES.IGN.SIGLIM34090808162	34090808162	ES5	ES51	ES511	8162	0.003610967842112	0.355409628659169	23.1740007400513	0.0187696244115939	25113.7186246981	2.84647088440171	0.501321587110253	27229.4736534439	81629	NA	33.3867	6	8	NA	201801011500	81629	NA	33.3867	6	8	NA	201801011500	0	0	0	0	0	0	269	5.53721650264071e-05
Els Omellons	2446	ES.IGN.SIGLIM34092525153	34092525153	ES5	ES51	ES513	25153	0.001187551432157	0.172850722450798	23.5520005226135	0.0187979912123001	25650.000350742	2.76168212094273	0.505129230846824	24406.2633985178	251538	11.01	11.01	18	25	20091007	201707262100	251538	11.01	11.01	18	25	20091007	201707262100	0	0	0	0	0	0	270	0.000116630054364352
Els Omells de na Gaia	2447	ES.IGN.SIGLIM34092525154	34092525154	ES5	ES51	ES513	25154	0.001402846027169	0.183130271601658	22.7700001398722	0.00872255162944236	30449.1343030718	2.93997179806658	0.231421592238416	23787.2168195895	251543	13.0077	13.0077	38	25	20131016	201707262100	251543	13.0077	13.0077	38	25	20131016	201707262100	0	0	0	0	0	0	271	0.000104548730123095
Els Pallaresos	2775	ES.IGN.SIGLIM34094343100	34094343100	ES5	ES51	ES514	43100	0.00053820116534	0.150038858596772	24.0560002326965	0.149020919125543	33052.7008202915	2.6525461270532	4.03574584112631	23290.3679261326	431009	NA	5023	36	43	NA	201707262100	431009	NA	5023	36	43	NA	201707262100	0	0	0	0	0	0	272	6.50514576786618e-05
Els Plans de Sió	2541	ES.IGN.SIGLIM34092525911	34092525911	ES5	ES51	ES513	25911	0.006085245973448	0.497559568649996	23.4669995307922	0.00851489496939901	21935.5921998159	2.78052577505178	0.228499789579973	22421.4643505368	259118	NA	55.8378	32	25	NA	201801011500	259118	NA	55.8378	32	25	NA	201801011500	0	0	0	0	0	0	273	3.40904516440103e-05
Els Prats de Rei	1940	ES.IGN.SIGLIM34090808170	34090808170	ES5	ES51	ES511	8170	0.002815238368408	0.4970706709419	22.2300004959106	0.00290897214912986	19278.4798183028	3.06976177333856	0.0764669331867151	27159.9096780927	81705	26.0131	26.0131	6	8	20150429	201707262100	81705	26.0131	26.0131	6	8	20150429	201707262100	0	0	0	0	0	0	274	0.000119038338057898
Els Torms	2505	ES.IGN.SIGLIM34092525224	34092525224	ES5	ES51	ES513	25224	0.001449997817113	0.171873732380516	23.5400009155273	0.0121412478512499	21929.8947885679	2.76433452187766	0.326191097094639	30771.0816529054	252249	NA	13.5075	18	25	NA	201707262100	252249	NA	13.5075	18	25	NA	201707262100	0	0	0	0	0	0	275	6.39858247244254e-05
Es Bòrdes	2365	ES.IGN.SIGLIM34092525057	34092525057	ES5	ES51	ES513	25057	0.002359493296642	0.307766375477044	17.492000579834	0.0203340330685611	20427.1807480864	4.4845580613649	0.483135767572141	23080.4122220389	250576	NA	21.3971	39	25	NA	201707262100	250576	NA	21.3971	39	25	NA	201707262100	0	0	0	0	0	0	276	3.96926041599615e-05
Esparreguera	1843	ES.IGN.SIGLIM34090808076	34090808076	ES5	ES51	ES511	8076	0.002947979309387	0.342201545342599	23.4219999313354	0.069129193929355	16531.4865352162	2.79055361787084	1.85377460300191	25672	80765	27.3013	27.3013	11	8	20160505	201707262100	80765	27.3013	27.3013	11	8	20160505	201707262100	0	0	0	0	0	0	277	0
Espinelves	2150	ES.IGN.SIGLIM34091717063	34091717063	ES5	ES51	ES512	17063	0.00190035917889	0.208107543110384	18.9939999580383	0.0117837037528608	23642.1068066008	3.97681005160777	0.29032093177162	25378.4948107782	170638	17.4854	17.4854	24	17	20170426	201707262100	170638	17.4854	17.4854	24	17	20170426	201707262100	0	0	0	0	0	0	278	0.000237597792257826
Esplugues de Llobregat	1844	ES.IGN.SIGLIM34090808077	34090808077	ES5	ES51	ES511	8077	0.000490068495144	0.097628900215307	23.7709999084473	0.186333425203998	26403.9403756959	2.71371896875514	5.02423208558862	30739	80771	NA	4.4987	11	8	NA	201707262100	80771	NA	4.4987	11	8	NA	201707262100	0	1	0	0	0,25	1	279	0.000135626213236934
Espolla	2151	ES.IGN.SIGLIM34091717064	34091717064	ES5	ES51	ES512	17064	0.004769427177302	0.339904495625001	21.3179998397827	0.0340164665022215	23451.9803144817	3.30210456714448	0.87945939818208	24226.2924008799	170643	NA	43.3442	2	17	NA	201707262100	170643	NA	43.3442	2	17	NA	201707262100	0	0	0	0	0	0	280	0
Esponellà	2152	ES.IGN.SIGLIM34091717065	34091717065	ES5	ES51	ES512	17065	0.001719294729203	0.263741371505615	22.8999996185303	0.014785824492712	19674.7047959273	2.90955465664337	0.393142003531009	20730.6549594984	170656	15.77	15.77	28	17	20101117	201707262100	170656	15.77	15.77	28	17	20101117	201707262100	0	0	0	0	0	0	281	4.94238352398958e-05
Espot	2387	ES.IGN.SIGLIM34092525082	34092525082	ES5	ES51	ES513	25082	0.010675036434332	0.558698906203693	12.9268574033465	0.01868534359568	17364.2944041325	6.46143486032613	0.385497876398242	22679.9042256316	250827	NA	97.5761	26	25	NA	201707262100	250827	NA	97.5761	26	25	NA	201707262100	0	0	0	0	0	0	282	0.000172337295879081
Estamariu	2391	ES.IGN.SIGLIM34092525088	34092525088	ES5	ES51	ES513	25088	0.002340119591377	0.250191392669612	15.8680000305176	0.0224236716991965	35322.7700092114	5.10673367634846	0.509626332658282	27026.0361592312	250886	NA	20.9854	4	25	NA	201707262100	250886	NA	20.9854	4	25	NA	201707262100	0	0	0	0	0	0	283	0
Estaràs	2388	ES.IGN.SIGLIM34092525085	34092525085	ES5	ES51	ES513	25085	0.00228745683041	0.398277014640647	22.4519996643066	0.00313186877137773	27388.5985508103	3.01572427996044	0.0826445015333843	26314.2546833202	250851	21.1392	21.1392	32	25	20141022	201707262100	250851	21.1392	21.1392	32	25	20141022	201707262100	0	0	0	0	0	0	284	0.000104923516819597
Esterri d'Àneu	2389	ES.IGN.SIGLIM34092525086	34092525086	ES5	ES51	ES513	25086	0.000938554328433	0.257874516042672	15.923999786377	0.0192175517053275	24607.5886689535	5.0839067794239	0.437473051954026	31626.2331560368	250864	NA	8.3882	26	25	NA	201707262100	250864	NA	8.3882	26	25	NA	201707262100	0	0	0	0	0	0	285	0.000189709416354022
Esterri de Cardós	2390	ES.IGN.SIGLIM34092525087	34092525087	ES5	ES51	ES513	25087	0.001809336461927	0.217272732703096	15.2464002609253	0.0174985475714386	27733.4100211599	5.36710136175036	0.390364451081103	24513.2848714774	250870	NA	16.3327	26	25	NA	201707262100	250870	NA	16.3327	26	25	NA	201707262100	0	0	0	0	0	0	286	0.000174356470372634
Falset	2607	ES.IGN.SIGLIM34094343055	34094343055	ES5	ES51	ES514	43055	0.00343512099999	0.336127604261647	23.7180004119873	0.0387486984387822	36062.8356903552	2.72524945499007	1.04394677498559	22596	430555	NA	31.8485	29	43	NA	201707262100	430555	NA	31.8485	29	43	NA	201707262100	0	0	0	0	0	0	287	0
Farrera	2392	ES.IGN.SIGLIM34092525089	34092525089	ES5	ES51	ES513	25089	0.006939520556938	0.406094657731776	14.2820000648499	0.0180393930996298	22765.1934180099	5.79757655454766	0.390244144667638	22095.3038493799	250899	NA	61.8121	26	25	NA	201707262100	250899	NA	61.8121	26	25	NA	201707262100	0	0	0	0	0	0	288	5.03135924120497e-05
Figaró-Montmany	1901	ES.IGN.SIGLIM34090808134	34090808134	ES5	ES51	ES511	8134	0.001616978269444	0.260561005150781	21.8768001556396	0.0151230393233911	22072.4214719777	3.1577381233358	0.395042729513255	24939	81347	NA	14.7892	41	8	NA	201707262100	81347	NA	14.7892	41	8	NA	201707262100	0	0	0	0	0	0	289	8.57327836752337e-05
Fígols	1847	ES.IGN.SIGLIM34090808080	34090808080	ES5	ES51	ES511	8080	0.003230236458568	0.32408998622153	14.3879995346069	0.0186787366658051	27999.2223336863	5.74862121426271	0.405490438323544	29399.5098076547	80804	29.3929	29.3929	14	8	20170726	201707262100	80804	29.3929	29.3929	14	8	20170726	201707262100	0	0	0	0	0	0	290	0
Fígols i Alinyà	2538	ES.IGN.SIGLIM34092525908	34092525908	ES5	ES51	ES513	25908	0.011132116594726	0.708370680180504	18.2687997817993	0.0132065891869604	20920.4935203445	4.21435273530221	0.31990305111369	23521.6064236834	259084	NA	101.8868	4	25	NA	201707262100	259084	NA	101.8868	4	25	NA	201707262100	0	0	0	0	0	0	291	0.000156652213675563
Figueres	2153	ES.IGN.SIGLIM34091717066	34091717066	ES5	ES51	ES512	17066	0.002083380424242	0.304785900511037	23.3339996337891	0.255409465052997	25118.9564668191	2.81026849694962	6.83944476553305	23543	170669	NA	19.0089	2	17	NA	201707262100	170669	NA	19.0089	2	17	NA	201707262100	0	0	1	1	0,5	1	292	9.08239066621183e-05
Figuerola del Camp	2611	ES.IGN.SIGLIM34094343059	34094343059	ES5	ES51	ES514	43059	0.00243982302863	0.207555586257785	22.8779993057251	0.0223491760757202	27367.4768111896	2.91468005474035	0.594027323464835	23168.4003775085	430593	NA	22.4595	1	43	NA	201707262100	430593	NA	22.4595	1	43	NA	201707262100	0	0	0	0	0	0	293	0.000150816888721581
Flaçà	2154	ES.IGN.SIGLIM34091717067	34091717067	ES5	ES51	ES512	17067	0.000730767289766	0.122506966530217	23.1150007247925	0.147493854728354	35035.7914250642	2.85993798782094	3.93565468295836	24256	170675	6.8335	6.8335	20	17	20160505	201707262100	170675	6.8335	6.8335	20	17	20160505	201707262100	0	0	0	0	0	0	294	0.000177320041308424
Flix	2612	ES.IGN.SIGLIM34094343060	34094343060	ES5	ES51	ES514	43060	0.012467714852262	0.820818918957526	24.4855003356934	0.0435351468176379	23145.1386356171	2.56295265096691	1.18657683599471	30750	430607	NA	116.8847	30	43	NA	201707262100	430607	NA	116.8847	30	43	NA	201707262100	0	0	0	0	0	0	295	5.64353746101694e-05
Fogars de la Selva	1849	ES.IGN.SIGLIM34090808082	34090808082	ES5	ES51	ES511	8082	0.003493197121756	0.392842283034068	22.882666905721	0.116707061378327	28625.3708388271	2.9135918930682	3.10224286513525	22114	80826	NA	32171	34	8	NA	201707262100	80826	NA	32171	34	8	NA	201707262100	0	0	0	0	0	0	296	5.50251645339212e-05
Fogars de Montclús	1848	ES.IGN.SIGLIM34090808081	34090808081	ES5	ES51	ES511	8081	0.004317030023009	0.372673903382236	19.6586666107178	0.0187575192216255	29360.7586053268	3.77087349588097	0.46898645360524	21719.4025547747	80811	NA	40164	41	8	NA	201707262100	80811	NA	40164	41	8	NA	201707262100	0	0	0	0	0	0	297	0.000123107152782336
Foixà	2155	ES.IGN.SIGLIM34091717068	34091717068	ES5	ES51	ES512	17068	0.00205150903368	0.2487081373223	23.1720008850098	0.149259073270655	23827.4428318467	2.8469263231651	3.98646023412602	30898.9860042015	170681	NA	18.4553	10	17	NA	201707262100	170681	NA	18.4553	10	17	NA	201707262100	0	0	0	0	0	0	298	0
Folgueroles	1850	ES.IGN.SIGLIM34090808083	34090808083	ES5	ES51	ES511	8083	0.001185127221849	0.199677362262502	22.1359996795654	0.0147610988165155	20305.9340699487	3.0929335999779	0.387377134989568	26481	80832	NA	10.9463	24	8	NA	201707262100	80832	NA	10.9463	24	8	NA	201707262100	0	0	0	0	0	0	299	0.000101114788007431
Fondarella	2394	ES.IGN.SIGLIM34092525093	34092525093	ES5	ES51	ES513	25093	0.000578160070168	0.106274674567941	23.6879997253418	0.137180884118655	21750.0140540022	2.73179805874537	3.69412588480999	21231.9864365822	250931	NA	5.4356	27	25	NA	201707262100	250931	NA	5.4356	27	25	NA	201707262100	0	0	0	0	0	0	300	0
Fonollosa	1851	ES.IGN.SIGLIM34090808084	34090808084	ES5	ES51	ES511	8084	0.005646749329384	0.46260882936852	22.4226671854655	0.00576124364127948	30433.2455266295	3.02280928302801	0.151952155778964	25776	80847	52.4796	52.4796	7	8	20170726	201707262100	80847	52.4796	52.4796	7	8	20170726	201707262100	0	0	0	0	0	0	301	6.69984705295894e-05
Font-rubí	1852	ES.IGN.SIGLIM34090808085	34090808085	ES5	ES51	ES511	8085	0.003988368561276	0.375400476463341	22.9439996083577	0.0247916627529756	25141.5178315997	2.89933103075342	0.659669952409196	24315	80850	NA	37134	3	8	NA	201707262100	80850	NA	37134	3	8	NA	201707262100	0	0	0	0	0	0	302	0.000184921282967854
Fontanals de Cerdanya	2156	ES.IGN.SIGLIM34091717069	34091717069	ES5	ES51	ES512	17069	0.00313548686085	0.294629623408373	17.257999420166	0.0206190934025432	25332.7809819284	4.56930011916409	0.486952325923177	27143.0109743473	170694	NA	28.69	15	17	NA	201707262100	170694	NA	28.69	15	17	NA	201707262100	0	0	0	0	0	0	303	7.26583843385838e-05
Fontanilles	2157	ES.IGN.SIGLIM34091717070	34091717070	ES5	ES51	ES512	17070	0.001019179825522	0.260662729796417	23.2220001220703	0.179921067795187	29407.195051415	2.83556153601509	4.80929328869248	27925.5826967321	170708	NA	9.3166	10	17	NA	201801011500	170708	NA	9.3166	10	17	NA	201801011500	0	0	0	0	0	0	304	0
Fontcoberta	2158	ES.IGN.SIGLIM34091717071	34091717071	ES5	ES51	ES512	17071	0.001861145655618	0.246235313329822	22.7000007629395	0.0720809589568586	24440.3040937407	2.95648167769822	1.91015553317685	24409	170715	17.08	17.08	28	17	20111214	201707262100	170715	17.08	17.08	28	17	20111214	201707262100	0	0	0	0	0	0	305	3.79037439346625e-05
Foradada	2395	ES.IGN.SIGLIM34092525094	34092525094	ES5	ES51	ES513	25094	0.003135492591895	0.317443209273523	23.496000289917	0.00459268580365413	25315.3721038621	2.7740822639512	0.123302853955569	20376.2904508248	250946	28907	28907	23	25	20141022	201707262100	250946	28907	28907	23	25	20141022	201707262100	0	0	0	0	0	0	306	0
Forallac	2311	ES.IGN.SIGLIM34091717902	34091717902	ES5	ES51	ES512	17902	0.005489354238898	0.364374160892686	22.9850006103516	0.158556101289323	22940.4336684926	2.88983657236841	4.22180853552321	26189	179026	50.1778	50.1778	10	17	20150730	201707262100	179026	50.1778	50.1778	10	17	20150730	201707262100	0	0	0	0	0	0	307	0
Forès	2613	ES.IGN.SIGLIM34094343061	34094343061	ES5	ES51	ES514	43061	0.001781035740185	0.20843841583989	22.1800003051758	0.00626478330435079	24560.7268518725	3.08206545833158	0.164535073598936	24862.8796756987	430614	16.1481	16.1481	16	43	20170426	201707262100	430614	16.1481	16.1481	16	43	20170426	201707262100	0	0	0	0	0	0	308	0
Fornells de la Selva	2159	ES.IGN.SIGLIM34091717073	34091717073	ES5	ES51	ES512	17073	0.001273406798153	0.165228595328006	23.1359996795654	0.131522377572668	26094.7654947709	2.85513756442807	3.51068307385649	33184	170736	11.6728	11.6728	20	17	20170726	201707262100	170736	11.6728	11.6728	20	17	20170726	201707262100	0	0	0	0	0	0	309	7.59227817802805e-05
Fortià	2160	ES.IGN.SIGLIM34091717074	34091717074	ES5	ES51	ES512	17074	0.001186543988981	0.169629570984653	23.4720001220703	0.194031656919029	31093.6598291929	2.77941365568165	5.2073120121358	23817.41442165	170741	NA	10.7218	2	17	NA	201707262100	170741	NA	10.7218	2	17	NA	201707262100	0	0	0	0	0	0	310	0
Freginals	2614	ES.IGN.SIGLIM34094343062	34094343062	ES5	ES51	ES514	43062	0.001850604364465	0.193496859270413	24.0919990539551	0.164904347725552	22943.1643630638	2.64491803370752	4.46833069916195	24631.8326828678	430629	NA	17.4445	22	43	NA	201707262100	430629	NA	17.4445	22	43	NA	201707262100	0	0	0	0	0	0	311	0
Fulleda	2397	ES.IGN.SIGLIM34092525097	34092525097	ES5	ES51	ES513	25097	0.001760393804455	0.214883391549826	22.7526667912801	0.00461568809740667	25046.1799711106	2.94405139041488	0.12242503287664	21723.9723753392	250978	16.33	16.33	18	25	20091007	201707262100	250978	16.33	16.33	18	25	20091007	201707262100	0	0	0	0	0	0	312	0
Gaià	1857	ES.IGN.SIGLIM34090808090	34090808090	ES5	ES51	ES511	8090	0.004297970071318	0.299349139340683	22.5299997329712	0.00728704376031953	23004.9539018722	2.99696473459174	0.192550090148137	27514.5622032925	80902	39.3429	39.3429	7	8	20170726	201707262100	80902	39.3429	39.3429	7	8	20170726	201707262100	0	0	0	0	0	0	313	4.32328544905145e-05
Gallifa	1854	ES.IGN.SIGLIM34090808087	34090808087	ES5	ES51	ES511	8087	0.001752061297593	0.194865306022361	21.2919998168945	0.0074662647708252	24633.428012399	3.3089800987708	0.192937521981634	20227.7443169837	80879	NA	16.1955	40	8	NA	201801011500	80879	NA	16.1955	40	8	NA	201801011500	0	0	0	0	0	0	314	0.000117115858105337
